experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	ATAC-seq	ENCSR356KRQ	['ENCFF341MYG', 'ENCFF248EJF', 'ENCFF368TYI', 'ENCFF193RRC', 'ENCFF734PEQ', 'ENCFF573UXK', 'ENCFF106QGY', 'ENCFF859BDM', 'ENCFF007USV', 'ENCFF886FSC', 'ENCFF366DFI', 'ENCFF751XTV', 'ENCFF590SYZ', 'ENCFF927LSG', 'ENCFF641SFZ', 'ENCFF031ARQ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF551GBG']	['https://www.encodeproject.org/files/ENCFF551GBG/@@download/ENCFF551GBG.bed.gz']	['c67e5c9269734cf3a4325b10b7e38746']	[{}]	['ENCFF119GHI', 'ENCFF309DUM']	['https://www.encodeproject.org/files/ENCFF119GHI/@@download/ENCFF119GHI.bam', 'https://www.encodeproject.org/files/ENCFF309DUM/@@download/ENCFF309DUM.bam']	['cd9f90ce97962f4339b623245f1d8e7c', 'c487fd01b347c2f372161c59e4317475']	[{}, {}]	['ENCFF385QAZ', 'ENCFF309UCP']	['https://www.encodeproject.org/files/ENCFF385QAZ/@@download/ENCFF385QAZ.bam', 'https://www.encodeproject.org/files/ENCFF309UCP/@@download/ENCFF309UCP.bam']	['6fb513bb0ad4d03a05901957c8345ebc', '9c86bb7aad869cf6884e31ba0132a6a6']	[{}, {}]
NNNN	ATAC-seq	ENCSR158XTU	['ENCFF112OMC', 'ENCFF119DQL', 'ENCFF712JSX', 'ENCFF210INV', 'ENCFF999VMV', 'ENCFF870CBM', 'ENCFF465NVI', 'ENCFF911BFY', 'ENCFF571XQU', 'ENCFF762PDO', 'ENCFF146NGQ', 'ENCFF885ZCL', 'ENCFF003LNW', 'ENCFF909AYB', 'ENCFF153VMV', 'ENCFF798VAO', 'ENCFF534QUD', 'ENCFF312PBC']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF850YEV']	['https://www.encodeproject.org/files/ENCFF850YEV/@@download/ENCFF850YEV.bed.gz']	['4fe887330a1e40b3df1cdfda8aa19dd5']	[{}]	['ENCFF998UPR', 'ENCFF348JMW']	['https://www.encodeproject.org/files/ENCFF998UPR/@@download/ENCFF998UPR.bam', 'https://www.encodeproject.org/files/ENCFF348JMW/@@download/ENCFF348JMW.bam']	['55e7f338926bb92015525107fb1c0798', '03e6824d1cc6180c626bc7451341f2d5']	[{}, {}]	['ENCFF552GIU', 'ENCFF580MGU']	['https://www.encodeproject.org/files/ENCFF552GIU/@@download/ENCFF552GIU.bam', 'https://www.encodeproject.org/files/ENCFF580MGU/@@download/ENCFF580MGU.bam']	['de2e80407b33fd3e63e388d618743148', '7d50b077a9e6f8964a0be2fc792d7b87']	[{}, {}]
NNNN	ATAC-seq	ENCSR237VSF	['ENCFF692TFU', 'ENCFF932NHC']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF491PHT']	['https://www.encodeproject.org/files/ENCFF491PHT/@@download/ENCFF491PHT.bed.gz']	['c89a683910723f3d2f11ccf53883818f']	[{}]	['ENCFF709UQX']	['https://www.encodeproject.org/files/ENCFF709UQX/@@download/ENCFF709UQX.bam']	['aad513b144c58d099ae970722d7d92b3']	[{}]	['ENCFF524VNU']	['https://www.encodeproject.org/files/ENCFF524VNU/@@download/ENCFF524VNU.bam']	['ab5ea154a0ae12bb17d35bfb48358624']	[{}]
NNNN	ATAC-seq	ENCSR823ZCR	['ENCFF433SND', 'ENCFF478QWN']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF751EAY']	['https://www.encodeproject.org/files/ENCFF751EAY/@@download/ENCFF751EAY.bed.gz']	['eeb9d0d96202b38cb0b75dee7c0c76ff']	[{}]	['ENCFF332MUT']	['https://www.encodeproject.org/files/ENCFF332MUT/@@download/ENCFF332MUT.bam']	['46497d42fe2901b4a00320c379382439']	[{}]	['ENCFF125LEJ']	['https://www.encodeproject.org/files/ENCFF125LEJ/@@download/ENCFF125LEJ.bam']	['90b2dfa6705476ab2381c785ece6d1dc']	[{}]
NNNN	ATAC-seq	ENCSR117PYB	['ENCFF549AFY', 'ENCFF695YHX']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF544RZR']	['https://www.encodeproject.org/files/ENCFF544RZR/@@download/ENCFF544RZR.bed.gz']	['4c79c86b2843c1f8a9aafc59accb32a5']	[{}]	['ENCFF086OZU']	['https://www.encodeproject.org/files/ENCFF086OZU/@@download/ENCFF086OZU.bam']	['b877f07c7bb8c95984d826364c004cf5']	[{}]	['ENCFF713UOC']	['https://www.encodeproject.org/files/ENCFF713UOC/@@download/ENCFF713UOC.bam']	['f94d6c5ad6d8059f3ac6f32efb0c3ce5']	[{}]
NNNN	[]	ENCSR548KIL	['ENCFF457QZC', 'ENCFF716WPO', 'ENCFF173WNV', 'ENCFF927OCA']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR926GDT	['ENCFF648IID', 'ENCFF927OET']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF729DET']	['https://www.encodeproject.org/files/ENCFF729DET/@@download/ENCFF729DET.bed.gz']	['b310424d6f5b6cd800b53b15ab244e87']	[{}]	['ENCFF373GDF']	['https://www.encodeproject.org/files/ENCFF373GDF/@@download/ENCFF373GDF.bam']	['b38d317e69b34f24299dea26b6d14bc5']	[{}]	['ENCFF631ZXT']	['https://www.encodeproject.org/files/ENCFF631ZXT/@@download/ENCFF631ZXT.bam']	['5e64b6af49b8c9829d6fefadffc133f6']	[{}]
NNNN	ATAC-seq	ENCSR729FNL	['ENCFF903DYC', 'ENCFF330CLR']	['single-ended', 'single-ended']	GRCh38	['ENCFF129OYC']	['https://www.encodeproject.org/files/ENCFF129OYC/@@download/ENCFF129OYC.bed.gz']	['f7ca540719874aa003fd85e53634814b']	[{}]	['ENCFF910BGG']	['https://www.encodeproject.org/files/ENCFF910BGG/@@download/ENCFF910BGG.bam']	['01abc1c65a12b580672fc2466876de97']	[{}]	['ENCFF876ELG']	['https://www.encodeproject.org/files/ENCFF876ELG/@@download/ENCFF876ELG.bam']	['e3f7500e5d70fd631556c46b1be2179c']	[{}]
NNNN	[]	ENCSR152PSA	['ENCFF524LVZ', 'ENCFF696YKQ', 'ENCFF112OLQ', 'ENCFF463ZBN']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR868FGK	['ENCFF354EXH', 'ENCFF098UCE', 'ENCFF962SRP', 'ENCFF260KVA', 'ENCFF261UXP', 'ENCFF819HSY', 'ENCFF431UDN', 'ENCFF457HSH', 'ENCFF774CPY', 'ENCFF827WXQ', 'ENCFF902AAO', 'ENCFF761EDP', 'ENCFF123TMX', 'ENCFF924YGE', 'ENCFF742FCG', 'ENCFF178ILL', 'ENCFF903FIK', 'ENCFF147WEL', 'ENCFF703BGR', 'ENCFF168MQE', 'ENCFF441SZZ', 'ENCFF420XJE', 'ENCFF160WRX', 'ENCFF575ZTZ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR996ZCR	['ENCFF507NXA', 'ENCFF726BNY', 'ENCFF804QCV', 'ENCFF672USN', 'ENCFF412RQQ', 'ENCFF085QRE', 'ENCFF921MAZ', 'ENCFF445OTZ', 'ENCFF124XGT', 'ENCFF077VFU', 'ENCFF074MHC', 'ENCFF206DWX', 'ENCFF644YCW', 'ENCFF349FDY', 'ENCFF094NOF', 'ENCFF212WDY']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF380AEO']	['https://www.encodeproject.org/files/ENCFF380AEO/@@download/ENCFF380AEO.bed.gz']	['94e0005bbf2a17d5d8b2f8940fa57f37']	[{}]	['ENCFF854BXM']	['https://www.encodeproject.org/files/ENCFF854BXM/@@download/ENCFF854BXM.bam']	['08942cf081b1a297f88cd476be24a7d0']	[{}]	['ENCFF454SNX']	['https://www.encodeproject.org/files/ENCFF454SNX/@@download/ENCFF454SNX.bam']	['32e845b1315696c6fcb9295f840fb41a']	[{}]
NNNN	[]	ENCSR496PPU	['ENCFF191IRU', 'ENCFF890VBZ', 'ENCFF910VBI', 'ENCFF827LXR', 'ENCFF368WSR', 'ENCFF073GGX', 'ENCFF627ETL', 'ENCFF210LHI', 'ENCFF899DAI', 'ENCFF284IIZ', 'ENCFF852QZF', 'ENCFF674VOA', 'ENCFF064BBW', 'ENCFF075OLL', 'ENCFF391BZQ', 'ENCFF579EPH']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR831KAH	['ENCFF310FXX', 'ENCFF420VKK']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF512THA']	['https://www.encodeproject.org/files/ENCFF512THA/@@download/ENCFF512THA.bed.gz']	['b786d4d249b311903fd7795ac0f99058']	[{}]	['ENCFF811PWJ']	['https://www.encodeproject.org/files/ENCFF811PWJ/@@download/ENCFF811PWJ.bam']	['eb09e0b451a5654c5b03d1bdc8396b70']	[{}]	['ENCFF397GZQ']	['https://www.encodeproject.org/files/ENCFF397GZQ/@@download/ENCFF397GZQ.bam']	['0026e4e24948f9e52c2bd2367703e603']	[{}]
NNNN	[]	ENCSR040DJK	['ENCFF537OEJ', 'ENCFF082POQ', 'ENCFF718SZB', 'ENCFF093GXR', 'ENCFF777GLH', 'ENCFF975YAB', 'ENCFF570JFP', 'ENCFF999FSE', 'ENCFF913TPB', 'ENCFF897MEB', 'ENCFF062LRZ', 'ENCFF158YWZ', 'ENCFF863BGR', 'ENCFF127CSL', 'ENCFF344NCB', 'ENCFF562JIX']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR086OGH	['ENCFF332SCG', 'ENCFF591BAY']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR668VCT	['ENCFF974WES', 'ENCFF031NSW']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR078EBD	['ENCFF391IHY', 'ENCFF726YQA']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR065CER	['ENCFF012JQL', 'ENCFF209QBB', 'ENCFF931WCX', 'ENCFF057WBV']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF974XTQ']	['https://www.encodeproject.org/files/ENCFF974XTQ/@@download/ENCFF974XTQ.bed.gz']	['a015fc7f7e4defa835a2827b30903291']	[{}]	['ENCFF603WTD', 'ENCFF156VPP']	['https://www.encodeproject.org/files/ENCFF603WTD/@@download/ENCFF603WTD.bam', 'https://www.encodeproject.org/files/ENCFF156VPP/@@download/ENCFF156VPP.bam']	['5737f04da6e554e7841555cbaaff708d', 'b2000c0bcd1703f07be380269748d60c']	[{}, {}]	['ENCFF199OKA', 'ENCFF896PIT']	['https://www.encodeproject.org/files/ENCFF199OKA/@@download/ENCFF199OKA.bam', 'https://www.encodeproject.org/files/ENCFF896PIT/@@download/ENCFF896PIT.bam']	['b8d9d645ee1f00801345e59eef34846b', 'af87e490c5a12dc65f2429572a8f2b78']	[{}, {}]
NNNN	[]	ENCSR182EZJ	['ENCFF656RKU', 'ENCFF572ILJ', 'ENCFF472ZNO', 'ENCFF108VHM', 'ENCFF002PFJ', 'ENCFF284MIW', 'ENCFF447JAW', 'ENCFF590DJY', 'ENCFF184NUO', 'ENCFF978XPJ', 'ENCFF345JQJ', 'ENCFF909DID', 'ENCFF812VEF', 'ENCFF721PYS', 'ENCFF941SZT', 'ENCFF267KJK', 'ENCFF656FLT', 'ENCFF454FDU', 'ENCFF568DTZ', 'ENCFF248CFI', 'ENCFF295ZXF', 'ENCFF721SAR', 'ENCFF488UPH', 'ENCFF357RPC']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR516YAD	['ENCFF138ZLO', 'ENCFF993QQY', 'ENCFF126IEO', 'ENCFF147LPH']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF415HUA']	['https://www.encodeproject.org/files/ENCFF415HUA/@@download/ENCFF415HUA.bed.gz']	['f01a69dbbe27fdcc9cfa9ae72666f475']	[{}]	['ENCFF542DDM', 'ENCFF920UAC']	['https://www.encodeproject.org/files/ENCFF542DDM/@@download/ENCFF542DDM.bam', 'https://www.encodeproject.org/files/ENCFF920UAC/@@download/ENCFF920UAC.bam']	['dcf19dec626dbb5b9047e2f7eedd1498', '088d473df09657bf287f0321310aeae9']	[{}, {}]	['ENCFF884SWM', 'ENCFF367KMY']	['https://www.encodeproject.org/files/ENCFF884SWM/@@download/ENCFF884SWM.bam', 'https://www.encodeproject.org/files/ENCFF367KMY/@@download/ENCFF367KMY.bam']	['34c60d31853196dc74297dc05e45bacb', '8da427ab8b28a3e9436f95cc4e9ccb79']	[{}, {}]
NNNN	ATAC-seq	ENCSR709QRD	['ENCFF501CEQ', 'ENCFF440REU', 'ENCFF955ZET', 'ENCFF219UXT']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF010FOR']	['https://www.encodeproject.org/files/ENCFF010FOR/@@download/ENCFF010FOR.bed.gz']	['a061bd58a9bb7bd2ad400cead73bceb7']	[{}]	['ENCFF471CTB', 'ENCFF980CDL']	['https://www.encodeproject.org/files/ENCFF471CTB/@@download/ENCFF471CTB.bam', 'https://www.encodeproject.org/files/ENCFF980CDL/@@download/ENCFF980CDL.bam']	['0f9218e0afcaa5761ae3366d86111cbb', '0dcda110af87c82409a2525c27d45419']	[{}, {}]	['ENCFF344XTT', 'ENCFF733AZN']	['https://www.encodeproject.org/files/ENCFF344XTT/@@download/ENCFF344XTT.bam', 'https://www.encodeproject.org/files/ENCFF733AZN/@@download/ENCFF733AZN.bam']	['883858f276578eecd7cfdf3ea6f24a72', '4da1e4c161ea450d23a6eedbfe36c171']	[{}, {}]
NNNN	ATAC-seq	ENCSR499ASS	['ENCFF284TLV', 'ENCFF779RPN', 'ENCFF561JSL', 'ENCFF321ZBL']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF811MOZ']	['https://www.encodeproject.org/files/ENCFF811MOZ/@@download/ENCFF811MOZ.bed.gz']	['fa195d5fda6af1d58f51099f40661c3a']	[{}]	['ENCFF879AMT', 'ENCFF303FIS']	['https://www.encodeproject.org/files/ENCFF879AMT/@@download/ENCFF879AMT.bam', 'https://www.encodeproject.org/files/ENCFF303FIS/@@download/ENCFF303FIS.bam']	['ceb031532342601e6d186d33a9a0bf07', 'ce8de890e50d4e212f88563b64d64dd4']	[{}, {}]	['ENCFF024FNF', 'ENCFF516GDK']	['https://www.encodeproject.org/files/ENCFF024FNF/@@download/ENCFF024FNF.bam', 'https://www.encodeproject.org/files/ENCFF516GDK/@@download/ENCFF516GDK.bam']	['4bd2da7affc2ee131d27d5d6ac9c77e6', '5a701d8bb414dba3152c9cc22b03ac37']	[{}, {}]
NNNN	[]	ENCSR775SYU	['ENCFF194CIT', 'ENCFF522IOT', 'ENCFF739PUE', 'ENCFF173OSO', 'ENCFF091ZIZ', 'ENCFF529TZD', 'ENCFF393WVC', 'ENCFF083XAY', 'ENCFF011GJO', 'ENCFF373DQH', 'ENCFF935LAU', 'ENCFF750EYQ', 'ENCFF905USU', 'ENCFF976MPN', 'ENCFF744LSB', 'ENCFF885ZEN']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR999NKW	['ENCFF598USO', 'ENCFF527XCY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF030AIT']	['https://www.encodeproject.org/files/ENCFF030AIT/@@download/ENCFF030AIT.bed.gz']	['891e6c4cb3c072fea3d81e1b33742c54']	[{}]	['ENCFF332DEJ']	['https://www.encodeproject.org/files/ENCFF332DEJ/@@download/ENCFF332DEJ.bam']	['4657fc8e0ed513b624d00ab7cd6ef1b3']	[{}]	['ENCFF678CZL']	['https://www.encodeproject.org/files/ENCFF678CZL/@@download/ENCFF678CZL.bam']	['d3ff8bfdee7915177c0cdb78e20f9b10']	[{}]
NNNN	ATAC-seq	ENCSR591PIX	['ENCFF159FXM', 'ENCFF695SZK', 'ENCFF020KID', 'ENCFF168ZGM']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF182SSP']	['https://www.encodeproject.org/files/ENCFF182SSP/@@download/ENCFF182SSP.bed.gz']	['a3c499c3fb055a084365eaf9ac8bb19f']	[{}]	['ENCFF728MYS', 'ENCFF423SQN']	['https://www.encodeproject.org/files/ENCFF728MYS/@@download/ENCFF728MYS.bam', 'https://www.encodeproject.org/files/ENCFF423SQN/@@download/ENCFF423SQN.bam']	['23bee4ecba4b9c51a9345abdeec02661', 'ccb756b688f5dd080f1ecf8ee7fe28b6']	[{}, {}]	['ENCFF822BKT', 'ENCFF836WDC']	['https://www.encodeproject.org/files/ENCFF822BKT/@@download/ENCFF822BKT.bam', 'https://www.encodeproject.org/files/ENCFF836WDC/@@download/ENCFF836WDC.bam']	['b5a0de17c8700f085ec4e7b954a532d2', '4da303499b33a5ff5d5a782ab68e6f6b']	[{}, {}]
