experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	DNase-seq	ENCSR311LLZ	['ENCFF206UCI', 'ENCFF750NNA']	['single-ended', 'single-ended']	GRCh38	['ENCFF579QVX']	['https://www.encodeproject.org/files/ENCFF579QVX/@@download/ENCFF579QVX.bed.gz']	['ee040eb2a60c419bb9204754a9573670']	[{}]	['ENCFF080QHJ']	['https://www.encodeproject.org/files/ENCFF080QHJ/@@download/ENCFF080QHJ.bam']	['8deafce53ce797b3d68d36393d2be7be']	[{}]	['ENCFF503RKJ']	['https://www.encodeproject.org/files/ENCFF503RKJ/@@download/ENCFF503RKJ.bam']	['da4f9761fea46d9cb108068d025425ac']	[{}]
NNNN	DNase-seq	ENCSR154ZNQ	['ENCFF463ZEI', 'ENCFF282LHJ']	['single-ended', 'single-ended']	GRCh38	['ENCFF271ZLC']	['https://www.encodeproject.org/files/ENCFF271ZLC/@@download/ENCFF271ZLC.bed.gz']	['93d807be9bf9d5c87fcd618f9668e611']	[{}]	['ENCFF236ITL']	['https://www.encodeproject.org/files/ENCFF236ITL/@@download/ENCFF236ITL.bam']	['89b6150be3fef71876a3387fede57fa0']	[{}]	['ENCFF267JNC']	['https://www.encodeproject.org/files/ENCFF267JNC/@@download/ENCFF267JNC.bam']	['7cdc77d16cebb8f066efd06629d8f6a5']	[{}]
NNNN	DNase-seq	ENCSR480SNC	['ENCFF595INY', 'ENCFF236GMO', 'ENCFF564TUJ', 'ENCFF574EOJ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF997DUM']	['https://www.encodeproject.org/files/ENCFF997DUM/@@download/ENCFF997DUM.bed.gz']	['b696b45b0c96b59f2b0f8b819069aa25']	[{}]	['ENCFF408QCQ']	['https://www.encodeproject.org/files/ENCFF408QCQ/@@download/ENCFF408QCQ.bam']	['cb4a3feed847d63dff98cfc137e62a5d']	[{}]	['ENCFF078AUZ']	['https://www.encodeproject.org/files/ENCFF078AUZ/@@download/ENCFF078AUZ.bam']	['ad591e3f7676023662f790a9f69d8a97']	[{}]
NNNN	DNase-seq	ENCSR000EOJ	['ENCFF001BQM', 'ENCFF001DLF', 'ENCFF001DLE']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF507GIC']	['https://www.encodeproject.org/files/ENCFF507GIC/@@download/ENCFF507GIC.bed.gz']	['3de98520bdd7255f45f40b1a09477780']	[{}]	['ENCFF268NZP', 'ENCFF800NIH']	['https://www.encodeproject.org/files/ENCFF268NZP/@@download/ENCFF268NZP.bam', 'https://www.encodeproject.org/files/ENCFF800NIH/@@download/ENCFF800NIH.bam']	['78f381f9e37716ca565948678561b72f', 'aad646fbba32b104a4f6f2eeabf03d21']	[{}, {}]	['ENCFF522CKT', 'ENCFF390ZSX']	['https://www.encodeproject.org/files/ENCFF522CKT/@@download/ENCFF522CKT.bam', 'https://www.encodeproject.org/files/ENCFF390ZSX/@@download/ENCFF390ZSX.bam']	['d8d39bce5a3ea40184e3ac1c7dbc840d', '09921b9adc6c7f59192c5bd29280ff35']	[{}, {}]
NNNN	DNase-seq	ENCSR000EOQ	['ENCFF001BNW', 'ENCFF001BNX', 'ENCFF001DOL', 'ENCFF001DOK', 'ENCFF001BNY', 'ENCFF001BNZ', 'ENCFF001BOA', 'ENCFF001BOB', 'ENCFF632YPM', 'ENCFF044ZWE', 'ENCFF335SBI', 'ENCFF665FQP']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF080VVT']	['https://www.encodeproject.org/files/ENCFF080VVT/@@download/ENCFF080VVT.bed.gz']	['e68283fe7c73626e0459f97ec4c27fa8']	[{}]	['ENCFF016SEB', 'ENCFF529QDQ']	['https://www.encodeproject.org/files/ENCFF016SEB/@@download/ENCFF016SEB.bam', 'https://www.encodeproject.org/files/ENCFF529QDQ/@@download/ENCFF529QDQ.bam']	['807937f42e46f85ab0d0827cd6848f6f', 'ec4bc88db37bb7fc564df3720cbd4aa7']	[{}, {}]	['ENCFF400NFM', 'ENCFF374GNN']	['https://www.encodeproject.org/files/ENCFF400NFM/@@download/ENCFF400NFM.bam', 'https://www.encodeproject.org/files/ENCFF374GNN/@@download/ENCFF374GNN.bam']	['db185e9fa659b1cf4e8afa15aa74e89e', 'ea4545a68e42fe55af8c9de217032774']	[{}, {}]
NNNN	DNase-seq	ENCSR000ENX	['ENCFF001DGF', 'ENCFF001DGH', 'ENCFF001DGI', 'ENCFF001DGG']	['single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF609ZYN']	['https://www.encodeproject.org/files/ENCFF609ZYN/@@download/ENCFF609ZYN.bed.gz']	['82190d8647b48470c37b5a06fae58f55']	[{}]	['ENCFF739GYW', 'ENCFF816VQV']	['https://www.encodeproject.org/files/ENCFF739GYW/@@download/ENCFF739GYW.bam', 'https://www.encodeproject.org/files/ENCFF816VQV/@@download/ENCFF816VQV.bam']	['42420462b33f10c3f0f9fe8dee3003a6', 'b8cf76efa904efd753afeff9f359b11f']	[{}, {}]	['ENCFF409JXE', 'ENCFF807STB']	['https://www.encodeproject.org/files/ENCFF409JXE/@@download/ENCFF409JXE.bam', 'https://www.encodeproject.org/files/ENCFF807STB/@@download/ENCFF807STB.bam']	['10988b36f5a1c19767e8ace2ce7ec40c', 'a50f63870e62c335c5004c3345340286']	[{}, {}]
NNNN	DNase-seq	ENCSR731KDL	['ENCFF873AJY', 'ENCFF614ZEE', 'ENCFF026RDU', 'ENCFF461TTF']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF986UZO']	['https://www.encodeproject.org/files/ENCFF986UZO/@@download/ENCFF986UZO.bed.gz']	['12053b3c9aebe1df0803d39a20122210']	[{}]	['ENCFF679ZQU']	['https://www.encodeproject.org/files/ENCFF679ZQU/@@download/ENCFF679ZQU.bam']	['e9f01b62425fd3ce314c6f6274e72098']	[{}]	['ENCFF228KAA']	['https://www.encodeproject.org/files/ENCFF228KAA/@@download/ENCFF228KAA.bam']	['0d6931f1ad0dfe335331ecf1ebe10e8a']	[{}]
NNNN	DNase-seq	ENCSR000EOM	['ENCFF001DMG', 'ENCFF001DMH']	['single-ended', 'single-ended']	GRCh38	['ENCFF168YFR']	['https://www.encodeproject.org/files/ENCFF168YFR/@@download/ENCFF168YFR.bed.gz']	['f24d411be353402422d8d5f6fc45998d']	[{}]	['ENCFF926ASP', 'ENCFF637XTZ']	['https://www.encodeproject.org/files/ENCFF926ASP/@@download/ENCFF926ASP.bam', 'https://www.encodeproject.org/files/ENCFF637XTZ/@@download/ENCFF637XTZ.bam']	['398df5a060b71754a5b9c31e59048fed', 'b9a3f960e3a5383f4d01695e183847f1']	[{}, {}]	['ENCFF025YVN', 'ENCFF904ELM']	['https://www.encodeproject.org/files/ENCFF025YVN/@@download/ENCFF025YVN.bam', 'https://www.encodeproject.org/files/ENCFF904ELM/@@download/ENCFF904ELM.bam']	['a9be3cddfae99ed736208ab5ec7f8dc3', '0ec3ea47e544d76733f060bf0f2352e6']	[{}, {}]
NNNN	DNase-seq	ENCSR749BWV	['ENCFF976EET', 'ENCFF504XRF', 'ENCFF022RYA', 'ENCFF465NIO', 'ENCFF448IAA', 'ENCFF597LON', 'ENCFF700IMY', 'ENCFF479UQG', 'ENCFF168YBC', 'ENCFF606EIS']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF744ZUS']	['https://www.encodeproject.org/files/ENCFF744ZUS/@@download/ENCFF744ZUS.bed.gz']	['9acb9cae9ef6996b628cd7c6d9b5cc42']	[{}]	['ENCFF732JNL', 'ENCFF949QFZ']	['https://www.encodeproject.org/files/ENCFF732JNL/@@download/ENCFF732JNL.bam', 'https://www.encodeproject.org/files/ENCFF949QFZ/@@download/ENCFF949QFZ.bam']	['c367e9fffd29cbc1a135561d6cd18b9b', 'bf4675dec08a0add98393c546e4cd2a0']	[{}, {}]	['ENCFF524DMF', 'ENCFF818EPW']	['https://www.encodeproject.org/files/ENCFF524DMF/@@download/ENCFF524DMF.bam', 'https://www.encodeproject.org/files/ENCFF818EPW/@@download/ENCFF818EPW.bam']	['f1735a84eb64f6e9664b4f32b0cd2ea2', 'f751f8150b089e8a5e6c514ab55bf9fb']	[{}, {}]
NNNN	DNase-seq	ENCSR000EPX	['ENCFF001CGG', 'ENCFF001EFT', 'ENCFF001EFR']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF672FFN']	['https://www.encodeproject.org/files/ENCFF672FFN/@@download/ENCFF672FFN.bed.gz']	['c399f094b8b3c5e0dc962ae158397b8c']	[{}]	['ENCFF760VZX', 'ENCFF520KVZ']	['https://www.encodeproject.org/files/ENCFF760VZX/@@download/ENCFF760VZX.bam', 'https://www.encodeproject.org/files/ENCFF520KVZ/@@download/ENCFF520KVZ.bam']	['133d3be006cad42f698e28d03e2628df', 'de17eeaf0b1e42ef71cdccc9abd07167']	[{}, {}]	['ENCFF370NES', 'ENCFF784UXE']	['https://www.encodeproject.org/files/ENCFF370NES/@@download/ENCFF370NES.bam', 'https://www.encodeproject.org/files/ENCFF784UXE/@@download/ENCFF784UXE.bam']	['60257258e3151b6a8fef1d795c25ee9f', '5d179360d8a56cfde054cd2f3dbc09e1']	[{}, {}]
NNNN	DNase-seq	ENCSR818JGZ	['ENCFF679ZXH', 'ENCFF328DGK', 'ENCFF740KBI', 'ENCFF667HAO', 'ENCFF509BGR', 'ENCFF761QHI', 'ENCFF442EOZ', 'ENCFF938SUL', 'ENCFF939WQZ', 'ENCFF579KDH', 'ENCFF975UBI', 'ENCFF100PZD', 'ENCFF045UZG', 'ENCFF620FFC', 'ENCFF073YNU', 'ENCFF139AYN', 'ENCFF177YLW', 'ENCFF806OYI']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF183JKX']	['https://www.encodeproject.org/files/ENCFF183JKX/@@download/ENCFF183JKX.bed.gz']	['4ec5b5b509d8c3b15ac9060e79cd77a8']	[{}]	['ENCFF893JCH', 'ENCFF647ZFY']	['https://www.encodeproject.org/files/ENCFF893JCH/@@download/ENCFF893JCH.bam', 'https://www.encodeproject.org/files/ENCFF647ZFY/@@download/ENCFF647ZFY.bam']	['7b936070a52a89f34a673730b2e41ae7', '43e8dd151d977e0a1e832df7b4822caf']	[{}, {}]	['ENCFF425KIA', 'ENCFF845QSK']	['https://www.encodeproject.org/files/ENCFF425KIA/@@download/ENCFF425KIA.bam', 'https://www.encodeproject.org/files/ENCFF845QSK/@@download/ENCFF845QSK.bam']	['45dd55ac5816b0af95e498fb59d35173', 'bb0a48d81344f3ac8401e894cbd305ea']	[{}, {}]
NNNN	DNase-seq	ENCSR334MDJ	['ENCFF494PMI', 'ENCFF387RLT', 'ENCFF687KJO', 'ENCFF399JRR']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF523RDN']	['https://www.encodeproject.org/files/ENCFF523RDN/@@download/ENCFF523RDN.bed.gz']	['557c84a9dcec38f8d880fafb6e972490']	[{}]	['ENCFF500FLU']	['https://www.encodeproject.org/files/ENCFF500FLU/@@download/ENCFF500FLU.bam']	['ab32f7c42139bc557987658ac00c02db']	[{}]	['ENCFF591CAE']	['https://www.encodeproject.org/files/ENCFF591CAE/@@download/ENCFF591CAE.bam']	['2c01c503abc7efa87f14a519cf29670d']	[{}]
NNNN	DNase-seq	ENCSR239MQN	['ENCFF205NFA', 'ENCFF191ZJF', 'ENCFF517EOL', 'ENCFF562SIW']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF067LRX']	['https://www.encodeproject.org/files/ENCFF067LRX/@@download/ENCFF067LRX.bed.gz']	['811983c3b4f93d1839cd00ceb520c1c4']	[{}]	['ENCFF263AEQ']	['https://www.encodeproject.org/files/ENCFF263AEQ/@@download/ENCFF263AEQ.bam']	['75ef0158c77c8f4206d27a4c54826403']	[{}]	['ENCFF265VQM']	['https://www.encodeproject.org/files/ENCFF265VQM/@@download/ENCFF265VQM.bam']	['46a8cb2cbb39c2c7b7739a7be533b63f']	[{}]
NNNN	DNase-seq	ENCSR662RIZ	['ENCFF262BIZ', 'ENCFF279EOK', 'ENCFF067XRT', 'ENCFF789NME', 'ENCFF801ZIW', 'ENCFF244GTG']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF190JAO']	['https://www.encodeproject.org/files/ENCFF190JAO/@@download/ENCFF190JAO.bed.gz']	['c3a9869ff51f2fab9044a164c9b18c47']	[{}]	['ENCFF501ROB']	['https://www.encodeproject.org/files/ENCFF501ROB/@@download/ENCFF501ROB.bam']	['01adef320a6ae3de2cce0b1bcd0621d1']	[{}]	['ENCFF244JVV']	['https://www.encodeproject.org/files/ENCFF244JVV/@@download/ENCFF244JVV.bam']	['458a72388ea9bb8032e7a641fb25053e']	[{}]
NNNN	DNase-seq	ENCSR000EMH	['ENCFF001DZU', 'ENCFF001DZY', 'ENCFF001DZX', 'ENCFF001DZW', 'ENCFF001DZZ', 'ENCFF001EAA', 'ENCFF001DZV']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF972VTU']	['https://www.encodeproject.org/files/ENCFF972VTU/@@download/ENCFF972VTU.bed.gz']	['c5964f735306c0a40a9667576a6f8202']	[{}]	['ENCFF753KFY', 'ENCFF745IQS']	['https://www.encodeproject.org/files/ENCFF753KFY/@@download/ENCFF753KFY.bam', 'https://www.encodeproject.org/files/ENCFF745IQS/@@download/ENCFF745IQS.bam']	['c411346be207df34f4f8c66915f9a5f2', '8dff3088649e39fc12fa27d500f7b2c1']	[{}, {}]	['ENCFF009NGO', 'ENCFF786VAG']	['https://www.encodeproject.org/files/ENCFF009NGO/@@download/ENCFF009NGO.bam', 'https://www.encodeproject.org/files/ENCFF786VAG/@@download/ENCFF786VAG.bam']	['86a238190eed67977746fb5899b8b7de', '92078df8601c38fd378a141862641c0e']	[{}, {}]
NNNN	DNase-seq	ENCSR650TZF	['ENCFF561TTK', 'ENCFF350NMI', 'ENCFF499GBO', 'ENCFF168YBI']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF653GPF']	['https://www.encodeproject.org/files/ENCFF653GPF/@@download/ENCFF653GPF.bed.gz']	['6f01aab52324f09c35b27021ce7c76e1']	[{}]	['ENCFF496ZWK']	['https://www.encodeproject.org/files/ENCFF496ZWK/@@download/ENCFF496ZWK.bam']	['c47e1ea59f5dbd0f5d508a02faca2f89']	[{}]	['ENCFF072OFG']	['https://www.encodeproject.org/files/ENCFF072OFG/@@download/ENCFF072OFG.bam']	['a9eaae8cbf6dba4a6758d2e0845002a1']	[{}]
NNNN	DNase-seq	ENCSR000EPV	['ENCFF224BTQ', 'ENCFF018GIE', 'ENCFF349KLZ', 'ENCFF326ROR', 'ENCFF020VTR', 'ENCFF677GNV', 'ENCFF424YBU']	['single-ended', 'single-ended', 'paired-ended', 'single-ended', 'single-ended', 'single-ended', 'paired-ended']	GRCh38	['ENCFF270QRU']	['https://www.encodeproject.org/files/ENCFF270QRU/@@download/ENCFF270QRU.bed.gz']	['a7379b8e7d3e1c687b6cf427cc8f434d']	[{}]	['ENCFF374UVG', 'ENCFF459ADL']	['https://www.encodeproject.org/files/ENCFF374UVG/@@download/ENCFF374UVG.bam', 'https://www.encodeproject.org/files/ENCFF459ADL/@@download/ENCFF459ADL.bam']	['34400aa735d1039e1fdb26309097b5bf', 'dbfe2436779898aacadb1e124c28869b']	[{}, {}]	['ENCFF958STK', 'ENCFF092WUL']	['https://www.encodeproject.org/files/ENCFF958STK/@@download/ENCFF958STK.bam', 'https://www.encodeproject.org/files/ENCFF092WUL/@@download/ENCFF092WUL.bam']	['b95fd8ee469127b91582ab35374863a1', 'f140aeb44d81424bfac95ab595f9a603']	[{}, {}]
NNNN	DNase-seq	ENCSR173YSO	['ENCFF821BVB', 'ENCFF816NVO', 'ENCFF710TSR', 'ENCFF987GRK', 'ENCFF698WVE', 'ENCFF505DYZ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF295XKP']	['https://www.encodeproject.org/files/ENCFF295XKP/@@download/ENCFF295XKP.bed.gz']	['2a86c4aaaadfacc2a9cf5b74794d45eb']	[{}]	['ENCFF631QEH']	['https://www.encodeproject.org/files/ENCFF631QEH/@@download/ENCFF631QEH.bam']	['f8f073c0e758aba7f097773a2ac5950d']	[{}]	['ENCFF505OFL']	['https://www.encodeproject.org/files/ENCFF505OFL/@@download/ENCFF505OFL.bam']	['bab1ecb26659fa490727057c53a7011a']	[{}]
NNNN	DNase-seq	ENCSR000EPZ	['ENCFF001CGM', 'ENCFF001EIA', 'ENCFF001EIR']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF994PXL']	['https://www.encodeproject.org/files/ENCFF994PXL/@@download/ENCFF994PXL.bed.gz']	['4ac50b9c3008113a88101a8bf05d2257']	[{}]	['ENCFF481OBU', 'ENCFF772OQK']	['https://www.encodeproject.org/files/ENCFF481OBU/@@download/ENCFF481OBU.bam', 'https://www.encodeproject.org/files/ENCFF772OQK/@@download/ENCFF772OQK.bam']	['521c72d8cbb10eff16c302fd7b9b3988', '29cda420b6af30dedd9d9bdc06dbd536']	[{}, {}]	['ENCFF706IOQ', 'ENCFF988WTJ']	['https://www.encodeproject.org/files/ENCFF706IOQ/@@download/ENCFF706IOQ.bam', 'https://www.encodeproject.org/files/ENCFF988WTJ/@@download/ENCFF988WTJ.bam']	['ed0af86afb2c536ee440e72fe876e667', '574e9b2e3383cf9a798d4c2a0682c1e4']	[{}, {}]
NNNN	DNase-seq	ENCSR000EMI	['ENCFF001CQK', 'ENCFF001CQX']	['single-ended', 'single-ended']	GRCh38	['ENCFF175ACH']	['https://www.encodeproject.org/files/ENCFF175ACH/@@download/ENCFF175ACH.bed.gz']	['edfe940627f6e7c43de8d998cd8de9b5']	[{}]	['ENCFF203HVL', 'ENCFF961FVW']	['https://www.encodeproject.org/files/ENCFF203HVL/@@download/ENCFF203HVL.bam', 'https://www.encodeproject.org/files/ENCFF961FVW/@@download/ENCFF961FVW.bam']	['6e09c137c130d27d22e644e3781c2963', 'da748db6245c8718d77d36d6ba30416d']	[{}, {}]	['ENCFF474LBE', 'ENCFF895GQL']	['https://www.encodeproject.org/files/ENCFF474LBE/@@download/ENCFF474LBE.bam', 'https://www.encodeproject.org/files/ENCFF895GQL/@@download/ENCFF895GQL.bam']	['6d9cd521dc1a0b31cd47c3339447028c', '9c8928fc4573d1a2d89143f0ad3990ad']	[{}, {}]
NNNN	DNase-seq	ENCSR794TLA	['ENCFF465FYM', 'ENCFF709PTI', 'ENCFF671MWO', 'ENCFF179OPF']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF829XGX']	['https://www.encodeproject.org/files/ENCFF829XGX/@@download/ENCFF829XGX.bed.gz']	['34e2fd80b2174394eac937648b260ccd']	[{}]	['ENCFF415HAD']	['https://www.encodeproject.org/files/ENCFF415HAD/@@download/ENCFF415HAD.bam']	['e493b3cf1a366cebea557b2f266703f4']	[{}]	['ENCFF356WSQ']	['https://www.encodeproject.org/files/ENCFF356WSQ/@@download/ENCFF356WSQ.bam']	['0f00a324c16606677275b7e00b7c9a5a']	[{}]
NNNN	DNase-seq	ENCSR133QIE	['ENCFF845UOA', 'ENCFF976KSX', 'ENCFF498NVL', 'ENCFF118EUC']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF257BSS']	['https://www.encodeproject.org/files/ENCFF257BSS/@@download/ENCFF257BSS.bed.gz']	['26dfb64af72555225defe5373ed9dba1']	[{}]	['ENCFF153PQF']	['https://www.encodeproject.org/files/ENCFF153PQF/@@download/ENCFF153PQF.bam']	['fe9da4a45e9c89a5cb6d8e53788f2e8a']	[{}]	['ENCFF192RAV']	['https://www.encodeproject.org/files/ENCFF192RAV/@@download/ENCFF192RAV.bam']	['606d225c184d65555289a08b0a83a7f2']	[{}]
NNNN	DNase-seq	ENCSR417LPB	['ENCFF427QTN', 'ENCFF315HZS', 'ENCFF284CWP', 'ENCFF011HSP']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF853FXM']	['https://www.encodeproject.org/files/ENCFF853FXM/@@download/ENCFF853FXM.bed.gz']	['bfc64f1a103156070f88a3dca9eaaba4']	[{}]	['ENCFF202EII']	['https://www.encodeproject.org/files/ENCFF202EII/@@download/ENCFF202EII.bam']	['501b8df207df9d1572a6ebc1e121bb48']	[{}]	['ENCFF251HNN']	['https://www.encodeproject.org/files/ENCFF251HNN/@@download/ENCFF251HNN.bam']	['7134cf5b03e7b8877662af74e773f87d']	[{}]
NNNN	DNase-seq	ENCSR860UTH	['ENCFF729YRF', 'ENCFF324RAZ', 'ENCFF943ALQ', 'ENCFF699ITY']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF142UYG']	['https://www.encodeproject.org/files/ENCFF142UYG/@@download/ENCFF142UYG.bed.gz']	['2be3e1b771b45329aa1cf4f99fd1bdb1']	[{}]	['ENCFF028NFY']	['https://www.encodeproject.org/files/ENCFF028NFY/@@download/ENCFF028NFY.bam']	['5dade13e03229c3a8100fd7648c4a931']	[{}]	['ENCFF749QOE']	['https://www.encodeproject.org/files/ENCFF749QOE/@@download/ENCFF749QOE.bam']	['d64aad682e5c323a67b347bd18c318b8']	[{}]
NNNN	DNase-seq	ENCSR499IFY	['ENCFF078AGI', 'ENCFF979WYV', 'ENCFF317EYQ', 'ENCFF396RMP', 'ENCFF375NTG', 'ENCFF358GNR', 'ENCFF396YNZ', 'ENCFF356QXK', 'ENCFF530TVL', 'ENCFF449MGP', 'ENCFF412INO', 'ENCFF045WQF']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF491ZQT']	['https://www.encodeproject.org/files/ENCFF491ZQT/@@download/ENCFF491ZQT.bed.gz']	['aa1659f686129ae5cb8bc539663b3c28']	[{}]	['ENCFF912EVN', 'ENCFF547HGO']	['https://www.encodeproject.org/files/ENCFF912EVN/@@download/ENCFF912EVN.bam', 'https://www.encodeproject.org/files/ENCFF547HGO/@@download/ENCFF547HGO.bam']	['dab4b588a656391086d91cb570f3cf90', 'a0592c47c9aea666d7d1c9ea25790b88']	[{}, {}]	['ENCFF025ERJ', 'ENCFF811OSS']	['https://www.encodeproject.org/files/ENCFF025ERJ/@@download/ENCFF025ERJ.bam', 'https://www.encodeproject.org/files/ENCFF811OSS/@@download/ENCFF811OSS.bam']	['fbd4b9f33a1292897986dd02670672ae', 'efc34d4b116221f1b4ee2b104cbe7926']	[{}, {}]
NNNN	DNase-seq	ENCSR038XTK	['ENCFF257NUA', 'ENCFF237ZRF', 'ENCFF089VOS', 'ENCFF977MGL', 'ENCFF914JWU', 'ENCFF524EVL', 'ENCFF719FMU', 'ENCFF836XGP', 'ENCFF696PPG', 'ENCFF473KCI', 'ENCFF723MSN', 'ENCFF883RLQ', 'ENCFF381HRG', 'ENCFF476BPN', 'ENCFF679YIK', 'ENCFF342GVB', 'ENCFF845WHL', 'ENCFF809MWX']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF458RQN']	['https://www.encodeproject.org/files/ENCFF458RQN/@@download/ENCFF458RQN.bed.gz']	['de22a01475ccb4c682d2ffccf48a67ea']	[{}]	['ENCFF534EPI', 'ENCFF886ITZ']	['https://www.encodeproject.org/files/ENCFF534EPI/@@download/ENCFF534EPI.bam', 'https://www.encodeproject.org/files/ENCFF886ITZ/@@download/ENCFF886ITZ.bam']	['f6c85664671d8a4013e3d5f4ca6ad671', 'd01d201901f19dcb37dd1a5a4755164d']	[{}, {}]	['ENCFF061DCP', 'ENCFF949OOT']	['https://www.encodeproject.org/files/ENCFF061DCP/@@download/ENCFF061DCP.bam', 'https://www.encodeproject.org/files/ENCFF949OOT/@@download/ENCFF949OOT.bam']	['f5762145399855450233b0d2f6c41267', 'cc824ccac8706dd3f8b6a7d967df0180']	[{}, {}]
NNNN	DNase-seq	ENCSR189YJQ	['ENCFF708CMC', 'ENCFF608LGU']	['single-ended', 'single-ended']	GRCh38	['ENCFF566BKD']	['https://www.encodeproject.org/files/ENCFF566BKD/@@download/ENCFF566BKD.bed.gz']	['7e86a03e4167d376ccfca7a82486ee35']	[{}]	['ENCFF149PPN']	['https://www.encodeproject.org/files/ENCFF149PPN/@@download/ENCFF149PPN.bam']	['77a650cd86626ce7149fa62054db5d27']	[{}]	['ENCFF446SAR']	['https://www.encodeproject.org/files/ENCFF446SAR/@@download/ENCFF446SAR.bam']	['6f030b13d51de8f5c8d2d5b17888c574']	[{}]
NNNN	DNase-seq	ENCSR541AVF	['ENCFF801XBO', 'ENCFF217UQG']	['single-ended', 'single-ended']	GRCh38	['ENCFF134HAQ']	['https://www.encodeproject.org/files/ENCFF134HAQ/@@download/ENCFF134HAQ.bed.gz']	['978d7cc43da7d943bd24834835701950']	[{}]	['ENCFF900QUT']	['https://www.encodeproject.org/files/ENCFF900QUT/@@download/ENCFF900QUT.bam']	['5c2a7d6bbbe66c502b5600f0f548c8b4']	[{}]	['ENCFF127MJO']	['https://www.encodeproject.org/files/ENCFF127MJO/@@download/ENCFF127MJO.bam']	['8d1eeed2947a57edb34634092ab5a86e']	[{}]
NNNN	DNase-seq	ENCSR035QHH	['ENCFF601IAH', 'ENCFF663KNC', 'ENCFF966YBT', 'ENCFF511GHD', 'ENCFF477PVY', 'ENCFF883MMV']	['paired-ended', 'single-ended', 'single-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF710GDX']	['https://www.encodeproject.org/files/ENCFF710GDX/@@download/ENCFF710GDX.bed.gz']	['9c4dd9bcfb41974bcca38c569bcb4990']	[{}]	['ENCFF173GOA']	['https://www.encodeproject.org/files/ENCFF173GOA/@@download/ENCFF173GOA.bam']	['0bd18f1848a9a99daa08bfa82e0587ac']	[{}]	['ENCFF653EJM']	['https://www.encodeproject.org/files/ENCFF653EJM/@@download/ENCFF653EJM.bam']	['253b9bdc61a6e84aedd257f76258d990']	[{}]
